Time,Operator,Technology,MCC / MNC,gNB,RF Band,Num Beams,SCS,Bandwidth DL,Bandwidth UL,TDD Slot Pattern,SS-RSRP​ (PCell),SS-RSRQ​ (PCell),SS-SINR​ (PCell),PCI / SSB​ (PCell),UE connectivity mode,BLER,Average RBs,Average MCS Index,Average Code Rate,Net PDSCH Thp​ (PCell),Num PUSCH Carrier,Num PDSCH Carrier,Retransmission,Average RBs,Average MCS Index,Net PUSCH Thp,PUSCH TxPower,PUSCH Pathloss,RSRP​ (PCell),RSRQ​ (PCell),RSSI​ (PCell),PCI​ (PCell),Bandwidth​ (PCell),eNB,RF Band​ (PCell),BLER​ (PCell),Avg RB count​ (PCell),MCS Index​ (PCell),PUSCH Thrpt​ (PCell),PDSCH Thrpt​ (PCell),Retransmission Rate​ (PCell),TxPower​ (PCell),Lat,Long,Sats used,Accuracy,IP Thrpt UL,IP Thrpt DL,SINR Rx[0]​ (PCell),Level
2025-02-05 10:27:55.065,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.9,-10.4,24.9,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.2,0.298,2.5,72.1,-81.6,-6.1,-61.1,43,5,440,Band 3 - 1800,0.0,2,1.0,0.03,0.002,0.0,8.0,61.449733,23.858119,,0,0.001,0.002,21.4,1
2025-02-05 10:27:55.319,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.9,-10.4,24.9,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.2,0.298,2.5,72.1,-82.0,-6.7,-61.3,43,5,440,Band 3 - 1800,,,,,,,,61.449733,23.858119,,0,,,19.9,1
2025-02-05 10:27:55.423,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.9,-10.4,24.9,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.2,0.298,2.5,72.1,-82.0,-6.7,-61.3,43,5,440,Band 3 - 1800,,,,,,,,61.449735,23.858128,,0,,,19.9,1
2025-02-05 10:27:55.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.9,-10.4,24.9,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.2,0.298,2.5,72.1,-82.0,-6.7,-61.3,43,5,440,Band 3 - 1800,,,,,,,,61.449735,23.858128,,0,0.0,,19.9,1
2025-02-05 10:27:55.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.9,-10.4,24.9,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.2,0.298,2.5,72.1,-82.0,-6.7,-61.3,43,5,440,Band 3 - 1800,,,,,,,,61.449735,23.858128,,0,0.0,0.0,19.9,1
2025-02-05 10:27:55.533,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.9,-10.4,24.9,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.7,0.308,4.0,75.0,-82.0,-6.7,-61.3,43,5,440,Band 3 - 1800,,,,,,,,61.449735,23.858128,,0,0.0,0.0,19.9,1
2025-02-05 10:27:55.564,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.4,23.4,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.7,0.308,4.0,75.0,-82.0,-6.7,-61.3,43,5,440,Band 3 - 1800,,,,,,,,61.449735,23.858128,,0,0.0,0.0,19.9,1
2025-02-05 10:27:55.610,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.4,23.4,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.7,0.308,4.0,75.0,-78.7,-6.3,-58.2,43,5,440,Band 3 - 1800,,,,,,,,61.449735,23.858128,,0,0.0,0.0,23.1,1
2025-02-05 10:27:55.725,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.4,23.4,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,19.7,0.308,4.0,75.0,-78.7,-6.3,-58.2,43,5,440,Band 3 - 1800,,,,,,,,61.449735,23.858128,,0,0.0,0.0,23.1,1
2025-02-05 10:27:55.749,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.4,23.4,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.7,0.308,4.0,75.0,-78.7,-6.3,-58.2,43,5,440,Band 3 - 1800,,,,,,,,61.449735,23.858128,,0,0.0,0.0,23.1,1
2025-02-05 10:27:55.895,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.4,23.4,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.7,0.308,4.0,75.0,-78.7,-6.3,-58.2,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.0,0.0,23.1,1
2025-02-05 10:27:55.999,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.4,23.4,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.7,0.308,4.0,75.0,-78.7,-6.3,-58.2,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.001,0.0,23.1,1
2025-02-05 10:27:55.999,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.4,23.4,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.7,0.308,4.0,75.0,-78.7,-6.3,-58.2,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.001,0.001,23.1,1
2025-02-05 10:27:56.032,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.4,23.4,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.5,0.286,2.6,75.2,-78.7,-6.3,-58.2,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.001,0.001,23.1,1
2025-02-05 10:27:56.065,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.1,-10.5,24.7,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.5,0.286,2.6,75.2,-78.7,-6.3,-58.2,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.001,0.001,23.1,1
2025-02-05 10:27:56.119,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.1,-10.5,24.7,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.5,0.286,2.6,75.2,-79.5,-5.5,-59.4,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.001,0.001,23.0,1
2025-02-05 10:27:56.410,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.1,-10.5,24.7,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.5,0.286,2.6,75.2,-76.8,-6.5,-56.4,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.001,0.001,21.8,1
2025-02-05 10:27:56.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.1,-10.5,24.7,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.5,0.286,2.6,75.2,-76.8,-6.5,-56.4,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.0,0.001,21.8,1
2025-02-05 10:27:56.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.1,-10.5,24.7,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.5,0.286,2.6,75.2,-76.8,-6.5,-56.4,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.0,0.0,21.8,1
2025-02-05 10:27:56.533,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.1,-10.5,24.7,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,17.8,0.274,1.6,70.2,-76.8,-6.5,-56.4,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.0,0.0,21.8,1
2025-02-05 10:27:56.545,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,29.3,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,17.8,0.274,1.6,70.2,-76.8,-6.5,-56.4,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.0,0.0,21.8,1
2025-02-05 10:27:56.721,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,29.3,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,17.8,0.274,1.6,70.2,-76.8,-6.5,-56.4,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.0,0.0,21.8,1
2025-02-05 10:27:56.919,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,29.3,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,17.8,0.274,1.6,70.2,-79.8,-6.2,-59.3,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.0,0.0,21.3,1
2025-02-05 10:27:56.956,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,29.3,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,17.8,0.274,1.6,70.2,-79.8,-6.2,-59.3,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.0,0.0,21.3,1
2025-02-05 10:27:57.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,29.3,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,17.8,0.274,1.6,70.2,-79.8,-6.2,-59.3,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.002,0.0,21.3,1
2025-02-05 10:27:57.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,29.3,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,17.8,0.274,1.6,70.2,-79.8,-6.2,-59.3,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.002,0.002,21.3,1
2025-02-05 10:27:57.033,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,29.3,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.5,0.313,3.8,69.7,-79.8,-6.2,-59.3,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.002,0.002,21.3,1
2025-02-05 10:27:57.064,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.7,-10.4,24.9,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.5,0.313,3.8,69.7,-79.8,-6.2,-59.3,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.002,0.002,21.3,1
2025-02-05 10:27:57.420,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.7,-10.4,24.9,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.5,0.313,3.8,69.7,-79.7,-6.2,-59.4,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.002,0.002,19.5,1
2025-02-05 10:27:57.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.7,-10.4,24.9,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.5,0.313,3.8,69.7,-79.7,-6.2,-59.4,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.0,0.002,19.5,1
2025-02-05 10:27:57.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.7,-10.4,24.9,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.5,0.313,3.8,69.7,-79.7,-6.2,-59.4,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.0,0.0,19.5,1
2025-02-05 10:27:57.532,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.7,-10.4,24.9,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,20.4,0.329,2.1,74.4,-79.7,-6.2,-59.4,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.0,0.0,19.5,1
2025-02-05 10:27:57.565,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.6,-10.4,24.0,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,20.4,0.329,2.1,74.4,-79.7,-6.2,-59.4,43,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858136,,0,0.0,0.0,19.5,1
2025-02-05 10:27:57.753,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.6,-10.4,24.0,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,20.4,0.329,2.1,74.4,-79.7,-6.2,-59.4,43,5,440,Band 3 - 1800,,,,,,,,61.449738,23.858144,,0,0.0,0.0,19.5,1
2025-02-05 10:27:57.930,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.6,-10.4,24.0,53/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,20.4,0.329,2.1,74.4,-78.0,-6.3,-57.4,43,5,440,Band 3 - 1800,,,,,,,,61.449738,23.858144,,0,0.0,0.0,20.2,1
2025-02-05 10:27:57.941,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.6,-10.4,24.0,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,20.4,0.329,2.1,74.4,-78.0,-6.3,-57.4,43,5,440,Band 3 - 1800,,,,,,,,61.449738,23.858144,,0,0.0,0.0,20.2,1
2025-02-05 10:27:57.965,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.6,-10.4,24.0,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,20.4,0.329,2.1,74.4,-78.0,-6.3,-57.4,43,5,440,Band 3 - 1800,,,,,,,,61.449738,23.858144,,0,0.0,0.0,20.2,1
2025-02-05 10:27:58.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.6,-10.4,24.0,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,20.4,0.329,2.1,74.4,-78.0,-6.3,-57.4,43,5,440,Band 3 - 1800,,,,,,,,61.449738,23.858144,,0,0.001,0.0,20.2,1
2025-02-05 10:27:58.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.6,-10.4,24.0,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,20.4,0.329,2.1,74.4,-78.0,-6.3,-57.4,43,5,440,Band 3 - 1800,,,,,,,,61.449738,23.858144,,0,0.001,0.001,20.2,1
2025-02-05 10:27:58.033,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.6,-10.4,24.0,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.3,0.278,3.4,77.2,-78.0,-6.3,-57.4,43,5,440,Band 3 - 1800,,,,,,,,61.449738,23.858144,,0,0.001,0.001,20.2,1
2025-02-05 10:27:58.085,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.0,-10.7,26.0,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.3,0.278,3.4,77.2,-78.0,-6.3,-57.4,43,5,440,Band 3 - 1800,,,,,,,,61.449738,23.858144,,0,0.001,0.001,20.2,1
2025-02-05 10:27:58.210,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.0,-10.7,26.0,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.3,0.278,3.4,77.2,-77.4,-6.0,-57.2,43,5,440,Band 3 - 1800,,,,,,,,61.449738,23.858144,,0,0.001,0.001,22.2,1
2025-02-05 10:27:58.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.0,-10.7,26.0,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.3,0.278,3.4,77.2,-77.4,-6.0,-57.2,43,5,440,Band 3 - 1800,,,,,,,,61.449738,23.858144,,0,0.0,0.001,22.2,1
2025-02-05 10:27:58.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.0,-10.7,26.0,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.3,0.278,3.4,77.2,-77.4,-6.0,-57.2,43,5,440,Band 3 - 1800,,,,,,,,61.449738,23.858144,,0,0.0,0.0,22.2,1
2025-02-05 10:27:58.533,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.0,-10.7,26.0,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.1,0.274,4.2,71.7,-77.4,-6.0,-57.2,43,5,440,Band 3 - 1800,,,,,,,,61.449738,23.858144,,0,0.0,0.0,22.2,1
2025-02-05 10:27:58.585,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.9,-10.4,25.1,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.1,0.274,4.2,71.7,-77.4,-6.0,-57.2,43,5,440,Band 3 - 1800,,,,,,,,61.449738,23.858144,,0,0.0,0.0,22.2,1
2025-02-05 10:27:58.720,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.9,-10.4,25.1,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.1,0.274,4.2,71.7,-78.9,-6.2,-58.5,43,5,440,Band 3 - 1800,,,,,,,,61.449738,23.858144,,0,0.0,0.0,19.9,1
2025-02-05 10:27:58.881,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.9,-10.4,25.1,53/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.1,0.274,4.2,71.7,-78.9,-6.2,-58.5,43,5,440,Band 3 - 1800,,,,0.0,,,,61.449738,23.858144,,0,0.0,0.0,19.9,1
2025-02-05 10:27:58.936,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.9,-10.4,25.1,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.1,0.274,4.2,71.7,-78.9,-6.2,-58.5,43,5,440,Band 3 - 1800,,,,0.0,,,,61.449738,23.858144,,0,0.0,0.0,19.9,1
2025-02-05 10:27:58.974,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.9,-10.4,25.1,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.1,0.274,4.2,71.7,-78.9,-6.2,-58.5,43,5,440,Band 3 - 1800,,,,0.0,0.0,,,61.449738,23.858144,,0,0.0,0.0,19.9,1
2025-02-05 10:27:59.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.9,-10.4,25.1,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.1,0.274,4.2,71.7,-78.9,-6.2,-58.5,43,5,440,Band 3 - 1800,,,,0.0,0.0,,,61.449738,23.858144,,0,0.001,0.0,19.9,1
2025-02-05 10:27:59.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.9,-10.4,25.1,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.1,0.274,4.2,71.7,-78.9,-6.2,-58.5,43,5,440,Band 3 - 1800,,,,0.0,0.0,,,61.449738,23.858144,,0,0.001,0.001,19.9,1
2025-02-05 10:27:59.004,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.9,-10.4,25.1,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.1,0.274,4.2,71.7,-78.9,-6.2,-58.5,43,5,440,Band 3 - 1800,0.0,2,1.0,0.0,0.002,,,61.449738,23.858144,,0,0.001,0.001,19.9,1
2025-02-05 10:27:59.010,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.9,-10.4,25.1,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.1,0.274,4.2,71.7,-80.7,-6.6,-59.7,43,5,440,Band 3 - 1800,0.0,2,1.0,0.0,0.002,,,61.449738,23.858144,,0,0.001,0.001,15.2,1
2025-02-05 10:27:59.033,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.9,-10.4,25.1,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.5,0.283,3.1,71.3,-80.7,-6.6,-59.7,43,5,440,Band 3 - 1800,0.0,2,1.0,0.0,0.002,,,61.449738,23.858144,,0,0.001,0.001,15.2,1
2025-02-05 10:27:59.058,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.9,-10.4,25.1,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.5,0.283,3.1,71.3,-80.7,-6.6,-59.7,43,5,440,Band 3 - 1800,0.0,2,1.0,0.016,0.002,0.0,7.0,61.449738,23.858144,,0,0.001,0.001,15.2,1
2025-02-05 10:27:59.085,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.8,-10.3,27.3,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.5,0.283,3.1,71.3,-80.7,-6.6,-59.7,43,5,440,Band 3 - 1800,0.0,2,1.0,0.016,0.002,0.0,7.0,61.449738,23.858144,,0,0.001,0.001,15.2,1
2025-02-05 10:27:59.189,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.8,-10.3,27.3,53/0,NSA,0.0,16,0.0,9.98,0.011,1,1,0.0,3,18.5,0.283,3.1,71.3,-80.7,-6.6,-59.7,43,5,440,Band 3 - 1800,0.0,2,1.0,0.016,0.002,0.0,7.0,61.449738,23.858144,,0,0.001,0.001,15.2,1
2025-02-05 10:27:59.520,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.8,-10.3,27.3,53/0,NSA,0.0,16,0.0,9.98,0.011,1,1,0.0,3,18.5,0.283,3.1,71.3,-75.8,-6.3,-55.5,43,5,440,Band 3 - 1800,0.0,2,1.0,0.016,0.002,0.0,7.0,61.449738,23.858144,,0,0.001,0.001,21.0,1
2025-02-05 10:27:59.533,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.8,-10.3,27.3,53/0,NSA,0.0,16,0.0,9.98,0.011,1,1,0.0,3,20.1,0.321,4.6,74.9,-75.8,-6.3,-55.5,43,5,440,Band 3 - 1800,0.0,2,1.0,0.016,0.002,0.0,7.0,61.449738,23.858144,,0,0.001,0.001,21.0,1
2025-02-05 10:27:59.585,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.1,-10.4,22.1,53/0,NSA,0.0,16,0.0,9.98,0.011,1,1,0.0,3,20.1,0.321,4.6,74.9,-75.8,-6.3,-55.5,43,5,440,Band 3 - 1800,0.0,2,1.0,0.016,0.002,0.0,7.0,61.449738,23.858144,,0,0.001,0.001,21.0,1
2025-02-05 10:27:59.612,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.1,-10.4,22.1,53/0,NSA,0.0,16,0.0,9.98,0.011,1,1,0.0,3,20.1,0.321,4.6,74.9,-75.8,-6.3,-55.5,43,5,440,Band 3 - 1800,0.0,2,1.0,0.016,0.002,0.0,7.0,61.449740,23.858152,,0,0.001,0.001,21.0,1
2025-02-05 10:27:59.810,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.1,-10.4,22.1,53/0,NSA,0.0,16,0.0,9.98,0.011,1,1,0.0,3,20.1,0.321,4.6,74.9,-75.6,-6.7,-54.9,43,5,440,Band 3 - 1800,0.0,2,1.0,0.016,0.002,0.0,7.0,61.449740,23.858152,,0,0.001,0.001,21.3,1
2025-02-05 10:28:00.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.1,-10.4,22.1,53/0,NSA,0.0,16,0.0,9.98,0.011,1,1,0.0,3,20.1,0.321,4.6,74.9,-75.6,-6.7,-54.9,43,5,440,Band 3 - 1800,0.0,2,1.0,0.016,0.002,0.0,7.0,61.449740,23.858152,,0,0.0,0.001,21.3,1
2025-02-05 10:28:00.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.1,-10.4,22.1,53/0,NSA,0.0,16,0.0,9.98,0.011,1,1,0.0,3,20.1,0.321,4.6,74.9,-75.6,-6.7,-54.9,43,5,440,Band 3 - 1800,0.0,2,1.0,0.016,0.002,0.0,7.0,61.449740,23.858152,,0,0.0,0.0,21.3,1
