Time,Operator,Technology,MCC / MNC,gNB,RF Band​ (PCell),Num Beams,SCS​ (PCell),Bandwidth DL​ (PCell),Bandwidth UL​ (PCell),TDD Slot Pattern​ (PCell),SS-RSRP​ (PCell),SS-RSRQ​ (PCell),SS-SINR​ (PCell),PCI / SSB​ (PCell),UE connectivity mode,BLER​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),Average Code Rate​ (PCell),Net PDSCH Thp​ (PCell),Num PUSCH Carrier,Num PDSCH Carrier,Retransmission​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),Net PUSCH Thp​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss​ (PCell),RSRP​ (PCell),RSRQ​ (PCell),RSSI​ (PCell),PCI​ (PCell),Bandwidth​ (PCell),eNB,RF Band​ (PCell),BLER​ (PCell),Avg RB count​ (PCell),MCS Index​ (PCell),PUSCH Thrpt​ (PCell),PDSCH Thrpt​ (PCell),Retransmission Rate​ (PCell),TxPower​ (PCell),Lat,Long,Sats used,Accuracy,IP Thrpt UL,IP Thrpt DL,SINR Rx[0]​ (PCell),Level
2025-02-05 10:18:48.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-62.7,-10.3,32.7,52/0,,0.0,16,0.0,9.98,0.04,1,1,1.0,3,14.8,0.205,-4.3,64.8,-68.3,-6.9,-47.4,44,5,440,Band 3 - 1800,,,,,,,,61.449963,23.859142,,0,0.0,0.001,15.9,2
2025-02-05 10:18:48.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-62.7,-10.3,32.7,52/0,,0.0,16,0.0,9.98,0.04,1,1,1.0,3,14.8,0.205,-4.3,64.8,-68.3,-6.9,-47.4,44,5,440,Band 3 - 1800,,,,,,,,61.449963,23.859142,,0,0.0,0.0,15.9,2
2025-02-05 10:18:48.512,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-62.7,-10.3,32.7,52/0,,0.0,16,0.0,9.98,0.04,1,1,1.0,3,15.3,0.208,0.4,66.6,-68.3,-6.9,-47.4,44,5,440,Band 3 - 1800,,,,,,,,61.449963,23.859142,,0,0.0,0.0,15.9,2
2025-02-05 10:18:48.529,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-62.7,-10.3,32.7,52/0,,0.0,16,0.0,9.98,0.04,1,1,1.0,3,15.3,0.208,0.4,66.6,-70.0,-7.1,-48.9,44,5,440,Band 3 - 1800,,,,,,,,61.449963,23.859142,,0,0.0,0.0,16.1,2
2025-02-05 10:18:48.551,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.9,-10.4,28.6,52/0,,0.0,16,0.0,9.98,0.04,1,1,1.0,3,15.3,0.208,0.4,66.6,-70.0,-7.1,-48.9,44,5,440,Band 3 - 1800,,,,,,,,61.449963,23.859142,,0,0.0,0.0,16.1,2
2025-02-05 10:18:48.820,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.9,-10.4,28.6,52/0,,0.0,16,0.0,9.98,0.04,1,1,1.0,3,15.3,0.208,0.4,66.6,-72.0,-6.8,-51.2,44,5,440,Band 3 - 1800,,,,,,,,61.449963,23.859142,,0,0.0,0.0,16.3,2
2025-02-05 10:18:48.856,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.9,-10.4,28.6,52/0,,0.0,16,0.0,9.98,0.001,1,1,1.0,3,15.3,0.208,0.4,66.6,-72.0,-6.8,-51.2,44,5,440,Band 3 - 1800,,,,,,,,61.449963,23.859142,,0,0.0,0.0,16.3,2
2025-02-05 10:18:48.894,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.9,-10.4,28.6,52/0,,0.0,16,0.0,9.98,0.001,1,1,1.0,3,15.3,0.208,0.4,66.6,-72.0,-6.8,-51.2,44,5,440,Band 3 - 1800,,,,,,,,61.449959,23.859143,,0,0.0,0.0,16.3,2
2025-02-05 10:18:49.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.9,-10.4,28.6,52/0,,0.0,16,0.0,9.98,0.001,1,1,1.0,3,15.3,0.208,0.4,66.6,-72.0,-6.8,-51.2,44,5,440,Band 3 - 1800,,,,,,,,61.449959,23.859143,,0,0.001,0.0,16.3,2
2025-02-05 10:18:49.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.9,-10.4,28.6,52/0,,0.0,16,0.0,9.98,0.001,1,1,1.0,3,15.3,0.208,0.4,66.6,-72.0,-6.8,-51.2,44,5,440,Band 3 - 1800,,,,,,,,61.449959,23.859143,,0,0.001,0.001,16.3,2
2025-02-05 10:18:49.012,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.9,-10.4,28.6,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,14.2,0.187,-8.2,64.0,-72.0,-6.8,-51.2,44,5,440,Band 3 - 1800,,,,,,,,61.449959,23.859143,,0,0.001,0.001,16.3,2
2025-02-05 10:18:49.070,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.2,-10.4,29.0,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,14.2,0.187,-8.2,64.0,-72.0,-6.8,-51.2,44,5,440,Band 3 - 1800,,,,,,,,61.449959,23.859143,,0,0.001,0.001,16.3,2
2025-02-05 10:18:49.104,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.2,-10.4,29.0,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,14.2,0.187,-8.2,64.0,-72.0,-6.8,-51.2,44,5,440,Band 3 - 1800,,,,,,,,61.449959,23.859143,,0,0.001,0.001,16.3,2
2025-02-05 10:18:49.329,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.2,-10.4,29.0,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,14.2,0.187,-8.2,64.0,-72.1,-7.3,-50.8,44,5,440,Band 3 - 1800,,,,,,,,61.449959,23.859143,,0,0.001,0.001,18.8,2
2025-02-05 10:18:49.512,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.2,-10.4,29.0,52/0,,0.0,16,0.0,9.98,0.012,1,1,2.0,3,14.2,0.186,-6.2,61.5,-72.1,-7.3,-50.8,44,5,440,Band 3 - 1800,,,,,,,,61.449959,23.859143,,0,0.001,0.001,18.8,2
2025-02-05 10:18:49.570,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-58.1,-10.4,34.7,52/0,,0.0,16,0.0,9.98,0.012,1,1,2.0,3,14.2,0.186,-6.2,61.5,-72.1,-7.3,-50.8,44,5,440,Band 3 - 1800,,,,,,,,61.449959,23.859143,,0,0.001,0.001,18.8,2
2025-02-05 10:18:49.621,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-58.1,-10.4,34.7,52/0,,0.0,16,0.0,9.98,0.012,1,1,2.0,3,14.2,0.186,-6.2,61.5,-67.9,-7.1,-46.7,44,5,440,Band 3 - 1800,,,,,,,,61.449959,23.859143,,0,0.001,0.001,18.0,2
2025-02-05 10:18:49.962,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-58.1,-10.4,34.7,52/0,,0.0,16,0.0,9.98,0.012,1,1,2.0,3,14.2,0.186,-6.2,61.5,-67.9,-7.1,-46.7,44,5,440,Band 3 - 1800,,,,,,,,61.449954,23.859144,,0,0.001,0.001,18.0,2
2025-02-05 10:18:50.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-58.1,-10.4,34.7,52/0,,0.0,16,0.0,9.98,0.012,1,1,2.0,3,14.2,0.186,-6.2,61.5,-67.9,-7.1,-46.7,44,5,440,Band 3 - 1800,,,,,,,,61.449954,23.859144,,0,0.0,0.001,18.0,2
2025-02-05 10:18:50.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-58.1,-10.4,34.7,52/0,,0.0,16,0.0,9.98,0.012,1,1,2.0,3,14.2,0.186,-6.2,61.5,-67.9,-7.1,-46.7,44,5,440,Band 3 - 1800,,,,,,,,61.449954,23.859144,,0,0.0,0.0,18.0,2
2025-02-05 10:18:50.012,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-58.1,-10.4,34.7,52/0,,0.0,16,0.0,9.98,0.012,1,1,2.0,3,15.8,0.216,-9.2,59.9,-67.9,-7.1,-46.7,44,5,440,Band 3 - 1800,,,,,,,,61.449954,23.859144,,0,0.0,0.0,18.0,2
2025-02-05 10:18:50.071,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-58.4,-10.3,31.2,52/0,,0.0,16,0.0,9.98,0.012,1,1,2.0,3,15.8,0.216,-9.2,59.9,-67.9,-7.1,-46.7,44,5,440,Band 3 - 1800,,,,,,,,61.449954,23.859144,,0,0.0,0.0,18.0,2
2025-02-05 10:18:50.088,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-58.4,-10.3,31.2,52/0,,0.0,16,0.0,9.98,0.001,1,1,2.0,3,15.8,0.216,-9.2,59.9,-67.9,-7.1,-46.7,44,5,440,Band 3 - 1800,,,,,,,,61.449954,23.859144,,0,0.0,0.0,18.0,2
2025-02-05 10:18:50.112,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-58.4,-10.3,31.2,52/0,,0.0,16,0.0,9.98,0.04,1,1,2.0,3,15.8,0.216,-9.2,59.9,-67.9,-7.1,-46.7,44,5,440,Band 3 - 1800,,,,,,,,61.449954,23.859144,,0,0.0,0.0,18.0,2
2025-02-05 10:18:50.128,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-58.4,-10.3,31.2,52/0,,0.0,16,0.0,9.98,0.04,1,1,2.0,3,15.8,0.216,-9.2,59.9,-67.2,-7.0,-46.3,44,5,440,Band 3 - 1800,,,,,,,,61.449954,23.859144,,0,0.0,0.0,19.1,2
2025-02-05 10:18:50.421,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-58.4,-10.3,31.2,52/0,,0.0,16,0.0,9.98,0.04,1,1,2.0,3,15.8,0.216,-9.2,59.9,-63.9,-6.2,-43.4,44,5,440,Band 3 - 1800,,,,,,,,61.449954,23.859144,,0,0.0,0.0,19.0,2
2025-02-05 10:18:50.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-58.4,-10.3,31.2,52/0,,0.0,16,0.0,9.98,0.04,1,1,2.0,3,15.8,0.216,-9.2,59.9,-63.9,-6.2,-43.4,44,5,440,Band 3 - 1800,,,,,,,,61.449954,23.859144,,0,0.001,0.0,19.0,2
2025-02-05 10:18:50.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-58.4,-10.3,31.2,52/0,,0.0,16,0.0,9.98,0.04,1,1,2.0,3,15.8,0.216,-9.2,59.9,-63.9,-6.2,-43.4,44,5,440,Band 3 - 1800,,,,,,,,61.449954,23.859144,,0,0.001,0.001,19.0,2
2025-02-05 10:18:50.512,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-58.4,-10.3,31.2,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,14.7,0.199,-11.0,60.6,-63.9,-6.2,-43.4,44,5,440,Band 3 - 1800,,,,,,,,61.449954,23.859144,,0,0.001,0.001,19.0,2
2025-02-05 10:18:50.590,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-57.1,-10.3,28.3,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,14.7,0.199,-11.0,60.6,-63.9,-6.2,-43.4,44,5,440,Band 3 - 1800,,,,,,,,61.449954,23.859144,,0,0.001,0.001,19.0,2
2025-02-05 10:18:50.931,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-57.1,-10.3,28.3,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,14.7,0.199,-11.0,60.6,-68.4,-7.0,-47.5,44,5,440,Band 3 - 1800,,,,,,,,61.449954,23.859144,,0,0.001,0.001,16.4,2
2025-02-05 10:18:51.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-57.1,-10.3,28.3,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,14.7,0.199,-11.0,60.6,-68.4,-7.0,-47.5,44,5,440,Band 3 - 1800,,,,,,,,61.449954,23.859144,,0,0.0,0.001,16.4,2
2025-02-05 10:18:51.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-57.1,-10.3,28.3,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,14.7,0.199,-11.0,60.6,-68.4,-7.0,-47.5,44,5,440,Band 3 - 1800,,,,,,,,61.449954,23.859144,,0,0.0,0.0,16.4,2
2025-02-05 10:18:51.016,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-57.1,-10.3,28.3,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,11.5,0.161,0.4,69.8,-68.4,-7.0,-47.5,44,5,440,Band 3 - 1800,,,,,,,,61.449954,23.859144,,0,0.0,0.0,16.4,2
2025-02-05 10:18:51.031,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-57.1,-10.3,28.3,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,11.5,0.161,0.4,69.8,-68.4,-7.0,-47.5,44,5,440,Band 3 - 1800,,,,,,,,61.449950,23.859145,,0,0.0,0.0,16.4,2
2025-02-05 10:18:51.088,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-57.1,-10.3,28.3,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,11.5,0.161,0.4,69.8,-68.4,-7.0,-47.5,44,5,440,Band 3 - 1800,,,,,,,,61.449950,23.859145,,0,0.0,0.0,16.4,2
2025-02-05 10:18:51.090,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.6,-10.4,26.3,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,11.5,0.161,0.4,69.8,-68.4,-7.0,-47.5,44,5,440,Band 3 - 1800,,,,,,,,61.449950,23.859145,,0,0.0,0.0,16.4,2
2025-02-05 10:18:51.221,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.6,-10.4,26.3,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,11.5,0.161,0.4,69.8,-70.6,-7.6,-48.9,44,5,440,Band 3 - 1800,,,,,,,,61.449950,23.859145,,0,0.0,0.0,12.0,2
2025-02-05 10:18:51.364,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.6,-10.4,26.3,52/0,,0.0,16,0.0,9.98,0.01,1,1,0.0,3,11.5,0.161,0.4,69.8,-70.6,-7.6,-48.9,44,5,440,Band 3 - 1800,,,,,,,,61.449950,23.859145,,0,0.0,0.0,12.0,2
2025-02-05 10:18:51.386,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.6,-10.4,26.3,52/0,,0.0,16,0.0,9.98,0.01,1,1,0.0,3,11.5,0.161,0.4,69.8,-70.6,-7.6,-48.9,44,5,440,Band 3 - 1800,,,,0.0,,,,61.449950,23.859145,,0,0.0,0.0,12.0,2
2025-02-05 10:18:51.479,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.6,-10.4,26.3,52/0,,0.0,16,0.0,9.98,0.01,1,1,0.0,3,11.5,0.161,0.4,69.8,-70.6,-7.6,-48.9,44,5,440,Band 3 - 1800,,,,0.0,0.0,,,61.449950,23.859145,,0,0.0,0.0,12.0,2
2025-02-05 10:18:51.499,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.6,-10.4,26.3,52/0,,0.0,16,0.0,9.98,0.01,1,1,0.0,3,11.5,0.161,0.4,69.8,-70.6,-7.6,-48.9,44,5,440,Band 3 - 1800,,,,0.0,0.0,,,61.449950,23.859145,,0,0.002,0.0,12.0,2
2025-02-05 10:18:51.499,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.6,-10.4,26.3,52/0,,0.0,16,0.0,9.98,0.01,1,1,0.0,3,11.5,0.161,0.4,69.8,-70.6,-7.6,-48.9,44,5,440,Band 3 - 1800,,,,0.0,0.0,,,61.449950,23.859145,,0,0.002,0.002,12.0,2
2025-02-05 10:18:51.509,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.6,-10.4,26.3,52/0,,0.0,16,0.0,9.98,0.01,1,1,0.0,3,11.5,0.161,0.4,69.8,-70.6,-7.6,-48.9,44,5,440,Band 3 - 1800,0.0,2,1.0,0.0,0.002,,,61.449950,23.859145,,0,0.002,0.002,12.0,2
2025-02-05 10:18:51.516,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.6,-10.4,26.3,52/0,,0.0,16,0.0,9.98,0.01,1,1,1.0,3,13.0,0.17,-3.4,71.2,-70.6,-7.6,-48.9,44,5,440,Band 3 - 1800,0.0,2,1.0,0.0,0.002,,,61.449950,23.859145,,0,0.002,0.002,12.0,2
2025-02-05 10:18:51.591,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.1,-10.4,26.5,52/0,,0.0,16,0.0,9.98,0.01,1,1,1.0,3,13.0,0.17,-3.4,71.2,-70.6,-7.6,-48.9,44,5,440,Band 3 - 1800,0.0,2,1.0,0.0,0.002,,,61.449950,23.859145,,0,0.002,0.002,12.0,2
2025-02-05 10:18:51.731,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.1,-10.4,26.5,52/0,,0.0,16,0.0,9.98,0.01,1,1,1.0,3,13.0,0.17,-3.4,71.2,-73.6,-8.2,-50.6,44,5,440,Band 3 - 1800,0.0,2,1.0,0.0,0.002,,,61.449950,23.859145,,0,0.002,0.002,8.6,2
2025-02-05 10:18:51.763,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.1,-10.4,26.5,52/0,,0.0,16,0.0,9.98,0.01,1,1,1.0,3,13.0,0.17,-3.4,71.2,-73.6,-8.2,-50.6,44,5,440,Band 3 - 1800,0.0,2,1.0,0.002,0.002,0.0,-1.0,61.449950,23.859145,,0,0.002,0.002,8.6,2
2025-02-05 10:18:52.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.1,-10.4,26.5,52/0,,0.0,16,0.0,9.98,0.01,1,1,1.0,3,13.0,0.17,-3.4,71.2,-73.6,-8.2,-50.6,44,5,440,Band 3 - 1800,0.0,2,1.0,0.002,0.002,0.0,-1.0,61.449950,23.859145,,0,0.0,0.002,8.6,2
2025-02-05 10:18:52.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.1,-10.4,26.5,52/0,,0.0,16,0.0,9.98,0.01,1,1,1.0,3,13.0,0.17,-3.4,71.2,-73.6,-8.2,-50.6,44,5,440,Band 3 - 1800,0.0,2,1.0,0.002,0.002,0.0,-1.0,61.449950,23.859145,,0,0.0,0.0,8.6,2
2025-02-05 10:18:52.015,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.1,-10.4,26.5,52/0,,0.0,16,0.0,9.98,0.01,1,1,0.0,3,13.0,0.172,-1.9,70.3,-73.6,-8.2,-50.6,44,5,440,Band 3 - 1800,0.0,2,1.0,0.002,0.002,0.0,-1.0,61.449950,23.859145,,0,0.0,0.0,8.6,2
2025-02-05 10:18:52.021,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.1,-10.4,26.5,52/0,,0.0,16,0.0,9.98,0.01,1,1,0.0,3,13.0,0.172,-1.9,70.3,-71.1,-7.6,-49.9,44,5,440,Band 3 - 1800,0.0,2,1.0,0.002,0.002,0.0,-1.0,61.449950,23.859145,,0,0.0,0.0,13.7,2
2025-02-05 10:18:52.099,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.1,-10.4,26.5,52/0,,0.0,16,0.0,9.98,0.01,1,1,0.0,3,13.0,0.172,-1.9,70.3,-71.1,-7.6,-49.9,44,5,440,Band 3 - 1800,0.0,2,1.0,0.002,0.002,0.0,-1.0,61.449946,23.859146,,0,0.0,0.0,13.7,2
2025-02-05 10:18:52.110,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-62.9,-10.4,25.3,52/0,,0.0,16,0.0,9.98,0.01,1,1,0.0,3,13.0,0.172,-1.9,70.3,-71.1,-7.6,-49.9,44,5,440,Band 3 - 1800,0.0,2,1.0,0.002,0.002,0.0,-1.0,61.449946,23.859146,,0,0.0,0.0,13.7,2
2025-02-05 10:18:52.336,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-62.9,-10.4,25.3,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,13.0,0.172,-1.9,70.3,-71.1,-7.6,-49.9,44,5,440,Band 3 - 1800,0.0,2,1.0,0.002,0.002,0.0,-1.0,61.449946,23.859146,,0,0.0,0.0,13.7,2
2025-02-05 10:18:52.368,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-62.9,-10.4,25.3,52/0,,0.0,16,0.0,9.98,0.06,1,1,0.0,3,13.0,0.172,-1.9,70.3,-71.1,-7.6,-49.9,44,5,440,Band 3 - 1800,0.0,2,1.0,0.002,0.002,0.0,-1.0,61.449946,23.859146,,0,0.0,0.0,13.7,2
2025-02-05 10:18:52.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-62.9,-10.4,25.3,52/0,,0.0,16,0.0,9.98,0.06,1,1,0.0,3,13.0,0.172,-1.9,70.3,-71.1,-7.6,-49.9,44,5,440,Band 3 - 1800,0.0,2,1.0,0.002,0.002,0.0,-1.0,61.449946,23.859146,,0,0.001,0.0,13.7,2
2025-02-05 10:18:52.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-62.9,-10.4,25.3,52/0,,0.0,16,0.0,9.98,0.06,1,1,0.0,3,13.0,0.172,-1.9,70.3,-71.1,-7.6,-49.9,44,5,440,Band 3 - 1800,0.0,2,1.0,0.002,0.002,0.0,-1.0,61.449946,23.859146,,0,0.001,0.001,13.7,2
2025-02-05 10:18:52.520,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-62.9,-10.4,25.3,52/0,,0.0,16,0.0,9.98,0.06,1,1,1.0,3,13.0,0.165,-2.4,72.6,-71.1,-7.6,-49.9,44,5,440,Band 3 - 1800,0.0,2,1.0,0.002,0.002,0.0,-1.0,61.449946,23.859146,,0,0.001,0.001,13.7,2
2025-02-05 10:18:52.532,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-62.9,-10.4,25.3,52/0,,0.0,16,0.0,9.98,0.06,1,1,1.0,3,13.0,0.165,-2.4,72.6,-71.2,-7.2,-49.9,44,5,440,Band 3 - 1800,,,,0.002,,0.0,-1.0,61.449946,23.859146,,0,0.001,,14.4,2
2025-02-05 10:18:52.610,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-65.4,-10.5,24.5,52/0,,0.0,16,0.0,9.98,0.06,1,1,1.0,3,13.0,0.165,-2.4,72.6,-71.2,-7.2,-49.9,44,5,440,Band 3 - 1800,,,,0.002,,0.0,-1.0,61.449946,23.859146,,0,0.001,,14.4,2
2025-02-05 10:18:52.941,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-65.4,-10.5,24.5,52/0,,0.0,16,0.0,9.98,0.06,1,1,1.0,3,13.0,0.165,-2.4,72.6,-76.3,-7.4,-54.7,44,5,440,Band 3 - 1800,,,,,,,,61.449946,23.859146,,0,,,4.4,2
2025-02-05 10:18:53.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-65.4,-10.5,24.5,52/0,,0.0,16,0.0,9.98,0.06,1,1,1.0,3,13.0,0.165,-2.4,72.6,-76.3,-7.4,-54.7,44,5,440,Band 3 - 1800,,,,,,,,61.449946,23.859146,,0,0.0,,4.4,2
2025-02-05 10:18:53.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-65.4,-10.5,24.5,52/0,,0.0,16,0.0,9.98,0.06,1,1,1.0,3,13.0,0.165,-2.4,72.6,-76.3,-7.4,-54.7,44,5,440,Band 3 - 1800,,,,,,,,61.449946,23.859146,,0,0.0,0.0,4.4,2
2025-02-05 10:18:53.024,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-65.4,-10.5,24.5,52/0,,0.0,16,0.0,9.98,0.06,1,1,0.0,3,12.8,0.166,-1.7,70.0,-76.3,-7.4,-54.7,44,5,440,Band 3 - 1800,,,,,,,,61.449946,23.859146,,0,0.0,0.0,4.4,2
2025-02-05 10:18:53.110,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-64.4,-10.4,22.9,52/0,,0.0,16,0.0,9.98,0.06,1,1,0.0,3,12.8,0.166,-1.7,70.0,-76.3,-7.4,-54.7,44,5,440,Band 3 - 1800,,,,,,,,61.449946,23.859146,,0,0.0,0.0,4.4,2
