Time,Operator,Technology,MCC / MNC,gNB,RF Band,Num Beams,SCS,Bandwidth DL,Bandwidth UL,TDD Slot Pattern,SS-RSRP​ (PCell),SS-RSRQ​ (PCell),SS-SINR​ (PCell),PCI / SSB​ (PCell),UE connectivity mode,BLER,Average RBs,Average MCS Index,Average Code Rate,Net PDSCH Thp​ (PCell),Num PUSCH Carrier,Num PDSCH Carrier,Retransmission,Average RBs,Average MCS Index,Net PUSCH Thp,PUSCH TxPower,PUSCH Pathloss,RSRP​ (PCell),RSRQ​ (PCell),RSSI​ (PCell),PCI​ (PCell),Bandwidth​ (PCell),eNB,RF Band​ (PCell),BLER​ (PCell),Avg RB count​ (PCell),MCS Index​ (PCell),PUSCH Thrpt​ (PCell),PDSCH Thrpt​ (PCell),Retransmission Rate​ (PCell),TxPower​ (PCell),Lat,Long,Sats used,Accuracy,IP Thrpt UL,IP Thrpt DL,SINR Rx[0]​ (PCell),Level
2025-02-05 10:35:36.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.1,-10.4,28.3,52/0,NSA,0.4,115,23.2,69.58,182.22,1,1,0.0,5,16.9,0.409,3.3,77.7,-80.8,-8.8,-57.5,42,5,440,Band 3 - 1800,56.5,25,22.7 (256-QAM),0.02,6.027,0.0,10.0,61.449780,23.859297,,0,0.411,0.006,9.1,0
2025-02-05 10:35:36.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.1,-10.4,28.3,52/0,NSA,0.4,115,23.2,69.58,182.22,1,1,0.0,5,16.9,0.409,3.3,77.7,-80.8,-8.8,-57.5,42,5,440,Band 3 - 1800,56.5,25,22.7 (256-QAM),0.02,6.027,0.0,10.0,61.449780,23.859297,,0,0.411,202.419,9.1,0
2025-02-05 10:35:36.699,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.1,-10.4,28.3,52/0,NSA,0.4,115,23.2,69.58,182.22,1,1,0.0,5,16.9,0.409,3.3,77.7,-80.8,-8.8,-57.5,42,5,440,Band 3 - 1800,56.5,25,22.7 (256-QAM),0.02,6.027,0.0,10.0,61.449784,23.859300,,0,0.411,202.419,9.1,0
2025-02-05 10:35:36.765,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.1,-10.4,26.9,52/0,NSA,0.4,115,23.2,69.58,182.22,1,1,0.0,5,16.9,0.409,3.3,77.7,-80.8,-8.8,-57.5,42,5,440,Band 3 - 1800,56.5,25,22.7 (256-QAM),0.02,6.027,0.0,10.0,61.449784,23.859300,,0,0.411,202.419,9.1,0
2025-02-05 10:35:36.776,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.1,-10.4,26.9,52/0,NSA,0.4,115,23.2,69.58,182.22,1,1,0.0,5,16.9,0.409,3.3,77.7,-82.1,-10.9,-55.7,42,5,440,Band 3 - 1800,56.5,25,22.7 (256-QAM),0.02,6.027,0.0,10.0,61.449784,23.859300,,0,0.411,202.419,8.0,0
2025-02-05 10:35:36.784,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.1,-10.4,26.9,52/0,NSA,0.4,115,23.2,69.58,182.22,1,1,0.0,6,14.5,0.417,3.6,73.8,-82.1,-10.9,-55.7,42,5,440,Band 3 - 1800,56.5,25,22.7 (256-QAM),0.02,6.027,0.0,10.0,61.449784,23.859300,,0,0.411,202.419,8.0,0
2025-02-05 10:35:36.898,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.1,-10.4,26.9,52/0,NSA,0.4,115,23.2,69.58,182.22,1,1,0.0,6,14.5,0.417,3.6,73.8,-82.1,-10.9,-55.7,42,5,440,Band 3 - 1800,5.6,24,18.6 (64-QAM),0.02,24.363,0.0,10.0,61.449784,23.859300,,0,0.411,202.419,8.0,0
2025-02-05 10:35:36.920,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.1,-10.4,26.9,52/0,NSA,0.4,115,23.2,69.58,182.22,1,1,0.0,6,14.5,0.417,3.6,73.8,-82.1,-10.9,-55.7,42,5,440,Band 3 - 1800,5.6,24,18.6 (64-QAM),0.156,24.363,0.0,5.8,61.449784,23.859300,,0,0.411,202.419,8.0,0
2025-02-05 10:35:36.964,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.1,-10.4,26.9,52/0,NSA,8.1,153,23.6,68.65,344.203,1,1,0.0,6,14.5,0.417,3.6,73.8,-82.1,-10.9,-55.7,42,5,440,Band 3 - 1800,5.6,24,18.6 (64-QAM),0.156,24.363,0.0,5.8,61.449784,23.859300,,0,0.411,202.419,8.0,0
2025-02-05 10:35:36.979,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.1,-10.4,26.9,52/0,NSA,8.1,153,23.6,68.65,344.203,1,1,0.0,6,14.5,0.417,3.6,73.8,-82.1,-10.9,-55.7,42,5,440,Band 3 - 1800,5.6,24,18.6 (64-QAM),0.156,24.363,0.0,5.8,61.449788,23.859303,,0,0.411,202.419,8.0,0
2025-02-05 10:35:37.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.1,-10.4,26.9,52/0,NSA,8.1,153,23.6,68.65,344.203,1,1,0.0,6,14.5,0.417,3.6,73.8,-82.1,-10.9,-55.7,42,5,440,Band 3 - 1800,5.6,24,18.6 (64-QAM),0.156,24.363,0.0,5.8,61.449788,23.859303,,0,0.242,202.419,8.0,0
2025-02-05 10:35:37.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.1,-10.4,26.9,52/0,NSA,8.1,153,23.6,68.65,344.203,1,1,0.0,6,14.5,0.417,3.6,73.8,-82.1,-10.9,-55.7,42,5,440,Band 3 - 1800,5.6,24,18.6 (64-QAM),0.156,24.363,0.0,5.8,61.449788,23.859303,,0,0.242,369.978,8.0,0
2025-02-05 10:35:37.259,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.1,-10.4,26.9,52/0,NSA,8.1,153,23.6,68.65,344.203,1,1,0.0,6,14.5,0.417,3.6,73.8,-82.1,-10.9,-55.7,42,5,440,Band 3 - 1800,5.6,24,18.6 (64-QAM),0.156,24.363,0.0,5.8,61.449792,23.859307,,0,0.242,369.978,8.0,0
2025-02-05 10:35:37.266,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.4,-10.4,29.4,52/0,NSA,8.1,153,23.6,68.65,344.203,1,1,0.0,6,14.5,0.417,3.6,73.8,-82.1,-10.9,-55.7,42,5,440,Band 3 - 1800,5.6,24,18.6 (64-QAM),0.156,24.363,0.0,5.8,61.449792,23.859307,,0,0.242,369.978,8.0,0
2025-02-05 10:35:37.276,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.4,-10.4,29.4,52/0,NSA,8.1,153,23.6,68.65,344.203,1,1,0.0,6,14.5,0.417,3.6,73.8,-81.1,-11.3,-54.2,42,5,440,Band 3 - 1800,5.6,24,18.6 (64-QAM),0.156,24.363,0.0,5.8,61.449792,23.859307,,0,0.242,369.978,12.6,0
2025-02-05 10:35:37.284,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.4,-10.4,29.4,52/0,NSA,8.1,153,23.6,68.65,344.203,1,1,0.0,4,16.2,0.278,3.8,72.2,-81.1,-11.3,-54.2,42,5,440,Band 3 - 1800,5.6,24,18.6 (64-QAM),0.156,24.363,0.0,5.8,61.449792,23.859307,,0,0.242,369.978,12.6,0
2025-02-05 10:35:37.405,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.4,-10.4,29.4,52/0,NSA,8.1,153,23.6,68.65,344.203,1,1,0.0,4,16.2,0.278,3.8,72.2,-81.1,-11.3,-54.2,42,5,440,Band 3 - 1800,9.5,24,21.5 (256-QAM),0.156,29.344,0.0,5.8,61.449792,23.859307,,0,0.242,369.978,12.6,0
2025-02-05 10:35:37.425,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.4,-10.4,29.4,52/0,NSA,8.1,153,23.6,68.65,344.203,1,1,0.0,4,16.2,0.278,3.8,72.2,-81.1,-11.3,-54.2,42,5,440,Band 3 - 1800,9.5,24,21.5 (256-QAM),0.21,29.344,0.0,4.5,61.449792,23.859307,,0,0.242,369.978,12.6,0
2025-02-05 10:35:37.464,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.4,-10.4,29.4,52/0,NSA,7.8,158,24.2,70.34,393.299,1,1,0.0,4,16.2,0.278,3.8,72.2,-81.1,-11.3,-54.2,42,5,440,Band 3 - 1800,9.5,24,21.5 (256-QAM),0.21,29.344,0.0,4.5,61.449792,23.859307,,0,0.242,369.978,12.6,0
2025-02-05 10:35:37.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.4,-10.4,29.4,52/0,NSA,7.8,158,24.2,70.34,393.299,1,1,0.0,4,16.2,0.278,3.8,72.2,-81.1,-11.3,-54.2,42,5,440,Band 3 - 1800,9.5,24,21.5 (256-QAM),0.21,29.344,0.0,4.5,61.449792,23.859307,,0,0.147,369.978,12.6,0
2025-02-05 10:35:37.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.4,-10.4,29.4,52/0,NSA,7.8,158,24.2,70.34,393.299,1,1,0.0,4,16.2,0.278,3.8,72.2,-81.1,-11.3,-54.2,42,5,440,Band 3 - 1800,9.5,24,21.5 (256-QAM),0.21,29.344,0.0,4.5,61.449792,23.859307,,0,0.147,405.614,12.6,0
2025-02-05 10:35:37.539,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.4,-10.4,29.4,52/0,NSA,7.8,158,24.2,70.34,393.299,1,1,0.0,4,16.2,0.278,3.8,72.2,-81.1,-11.3,-54.2,42,5,440,Band 3 - 1800,9.5,24,21.5 (256-QAM),0.21,29.344,0.0,4.5,61.449796,23.859310,,0,0.147,405.614,12.6,0
2025-02-05 10:35:37.746,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,28.5,52/0,NSA,7.8,158,24.2,70.34,393.299,1,1,0.0,4,16.2,0.278,3.8,72.2,-81.1,-11.3,-54.2,42,5,440,Band 3 - 1800,9.5,24,21.5 (256-QAM),0.21,29.344,0.0,4.5,61.449796,23.859310,,0,0.147,405.614,12.6,0
2025-02-05 10:35:37.784,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,28.5,52/0,NSA,7.8,158,24.2,70.34,393.299,1,1,0.0,3,20.0,0.325,5.0,70.5,-81.1,-11.3,-54.2,42,5,440,Band 3 - 1800,9.5,24,21.5 (256-QAM),0.21,29.344,0.0,4.5,61.449796,23.859310,,0,0.147,405.614,12.6,0
2025-02-05 10:35:37.784,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,28.5,52/0,NSA,7.8,158,24.2,70.34,393.299,1,1,0.0,3,20.0,0.325,5.0,70.5,-76.6,-11.4,-51.1,42,5,440,Band 3 - 1800,9.5,24,21.5 (256-QAM),0.21,29.344,0.0,4.5,61.449796,23.859310,,0,0.147,405.614,11.3,0
2025-02-05 10:35:37.821,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,28.5,52/0,NSA,7.8,158,24.2,70.34,393.299,1,1,0.0,3,20.0,0.325,5.0,70.5,-76.6,-11.4,-51.1,42,5,440,Band 3 - 1800,9.5,24,21.5 (256-QAM),0.21,29.344,0.0,4.5,61.449800,23.859313,,0,0.147,405.614,11.3,0
2025-02-05 10:35:37.889,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,28.5,52/0,NSA,7.8,158,24.2,70.34,393.299,1,1,0.0,3,20.0,0.325,5.0,70.5,-76.6,-11.4,-51.1,42,5,440,Band 3 - 1800,10.9,24,18.8 (64-QAM),0.21,25.19,0.0,4.5,61.449800,23.859313,,0,0.147,405.614,11.3,0
2025-02-05 10:35:37.926,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,28.5,52/0,NSA,7.8,158,24.2,70.34,393.299,1,1,0.0,3,20.0,0.325,5.0,70.5,-76.6,-11.4,-51.1,42,5,440,Band 3 - 1800,10.9,24,18.8 (64-QAM),0.248,25.19,0.0,2.2,61.449800,23.859313,,0,0.147,405.614,11.3,0
2025-02-05 10:35:37.968,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,28.5,52/0,NSA,6.5,158,25.2,73.75,417.88,1,1,0.0,3,20.0,0.325,5.0,70.5,-76.6,-11.4,-51.1,42,5,440,Band 3 - 1800,10.9,24,18.8 (64-QAM),0.248,25.19,0.0,2.2,61.449800,23.859313,,0,0.147,405.614,11.3,0
2025-02-05 10:35:38.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,28.5,52/0,NSA,6.5,158,25.2,73.75,417.88,1,1,0.0,3,20.0,0.325,5.0,70.5,-76.6,-11.4,-51.1,42,5,440,Band 3 - 1800,10.9,24,18.8 (64-QAM),0.248,25.19,0.0,2.2,61.449800,23.859313,,0,0.159,405.614,11.3,0
2025-02-05 10:35:38.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,28.5,52/0,NSA,6.5,158,25.2,73.75,417.88,1,1,0.0,3,20.0,0.325,5.0,70.5,-76.6,-11.4,-51.1,42,5,440,Band 3 - 1800,10.9,24,18.8 (64-QAM),0.248,25.19,0.0,2.2,61.449800,23.859313,,0,0.159,451.778,11.3,0
2025-02-05 10:35:38.265,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,27.4,52/0,NSA,6.5,158,25.2,73.75,417.88,1,1,0.0,3,20.0,0.325,5.0,70.5,-76.6,-11.4,-51.1,42,5,440,Band 3 - 1800,10.9,24,18.8 (64-QAM),0.248,25.19,0.0,2.2,61.449800,23.859313,,0,0.159,451.778,11.3,0
2025-02-05 10:35:38.284,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,27.4,52/0,NSA,6.5,158,25.2,73.75,417.88,1,1,0.0,3,19.7,0.316,5.6,70.0,-76.6,-11.4,-51.1,42,5,440,Band 3 - 1800,10.9,24,18.8 (64-QAM),0.248,25.19,0.0,2.2,61.449800,23.859313,,0,0.159,451.778,11.3,0
2025-02-05 10:35:38.284,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,27.4,52/0,NSA,6.5,158,25.2,73.75,417.88,1,1,0.0,3,19.7,0.316,5.6,70.0,-79.0,-12.0,-53.4,42,5,440,Band 3 - 1800,10.9,24,18.8 (64-QAM),0.248,25.19,0.0,2.2,61.449800,23.859313,,0,0.159,451.778,14.0,0
2025-02-05 10:35:38.397,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,27.4,52/0,NSA,6.5,158,25.2,73.75,417.88,1,1,0.0,3,19.7,0.316,5.6,70.0,-79.0,-12.0,-53.4,42,5,440,Band 3 - 1800,6.2,24,19.6 (64-QAM),0.248,27.877,0.0,2.2,61.449800,23.859313,,0,0.159,451.778,14.0,0
2025-02-05 10:35:38.440,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,27.4,52/0,NSA,6.5,158,25.2,73.75,417.88,1,1,0.0,3,19.7,0.316,5.6,70.0,-79.0,-12.0,-53.4,42,5,440,Band 3 - 1800,6.2,24,19.6 (64-QAM),0.248,27.877,0.0,3.0,61.449800,23.859313,,0,0.159,451.778,14.0,0
2025-02-05 10:35:38.468,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,27.4,52/0,NSA,7.9,158,24.3,70.65,394.596,1,1,0.0,3,19.7,0.316,5.6,70.0,-79.0,-12.0,-53.4,42,5,440,Band 3 - 1800,6.2,24,19.6 (64-QAM),0.248,27.877,0.0,3.0,61.449800,23.859313,,0,0.159,451.778,14.0,0
2025-02-05 10:35:38.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,27.4,52/0,NSA,7.9,158,24.3,70.65,394.596,1,1,0.0,3,19.7,0.316,5.6,70.0,-79.0,-12.0,-53.4,42,5,440,Band 3 - 1800,6.2,24,19.6 (64-QAM),0.248,27.877,0.0,3.0,61.449800,23.859313,,0,0.172,451.778,14.0,0
2025-02-05 10:35:38.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.4,27.4,52/0,NSA,7.9,158,24.3,70.65,394.596,1,1,0.0,3,19.7,0.316,5.6,70.0,-79.0,-12.0,-53.4,42,5,440,Band 3 - 1800,6.2,24,19.6 (64-QAM),0.248,27.877,0.0,3.0,61.449800,23.859313,,0,0.172,421.124,14.0,0
2025-02-05 10:35:38.765,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,23.4,52/0,NSA,7.9,158,24.3,70.65,394.596,1,1,0.0,3,19.7,0.316,5.6,70.0,-79.0,-12.0,-53.4,42,5,440,Band 3 - 1800,6.2,24,19.6 (64-QAM),0.248,27.877,0.0,3.0,61.449800,23.859313,,0,0.172,421.124,14.0,0
2025-02-05 10:35:38.784,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,23.4,52/0,NSA,7.9,158,24.3,70.65,394.596,1,1,1.9,3,20.0,0.329,12.1,75.7,-79.0,-12.0,-53.4,42,5,440,Band 3 - 1800,6.2,24,19.6 (64-QAM),0.248,27.877,0.0,3.0,61.449800,23.859313,,0,0.172,421.124,14.0,0
2025-02-05 10:35:38.784,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,23.4,52/0,NSA,7.9,158,24.3,70.65,394.596,1,1,1.9,3,20.0,0.329,12.1,75.7,-80.8,-11.6,-54.6,42,5,440,Band 3 - 1800,6.2,24,19.6 (64-QAM),0.248,27.877,0.0,3.0,61.449800,23.859313,,0,0.172,421.124,9.9,0
2025-02-05 10:35:38.883,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,23.4,52/0,NSA,7.9,158,24.3,70.65,394.596,1,1,1.9,3,20.0,0.329,12.1,75.7,-80.8,-11.6,-54.6,42,5,440,Band 3 - 1800,11.8,24,20.0 (256-QAM),0.248,26.51,0.0,3.0,61.449800,23.859313,,0,0.172,421.124,9.9,0
2025-02-05 10:35:38.945,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,23.4,52/0,NSA,7.9,158,24.3,70.65,394.596,1,1,1.9,3,20.0,0.329,12.1,75.7,-80.8,-11.6,-54.6,42,5,440,Band 3 - 1800,11.8,24,20.0 (256-QAM),0.246,26.51,1.2,5.9,61.449800,23.859313,,0,0.172,421.124,9.9,0
2025-02-05 10:35:38.972,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,23.4,52/0,NSA,6.2,158,25.6,74.96,426.578,1,1,1.9,3,20.0,0.329,12.1,75.7,-80.8,-11.6,-54.6,42,5,440,Band 3 - 1800,11.8,24,20.0 (256-QAM),0.246,26.51,1.2,5.9,61.449800,23.859313,,0,0.172,421.124,9.9,0
2025-02-05 10:35:39.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,23.4,52/0,NSA,6.2,158,25.6,74.96,426.578,1,1,1.9,3,20.0,0.329,12.1,75.7,-80.8,-11.6,-54.6,42,5,440,Band 3 - 1800,11.8,24,20.0 (256-QAM),0.246,26.51,1.2,5.9,61.449800,23.859313,,0,0.268,421.124,9.9,0
2025-02-05 10:35:39.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,23.4,52/0,NSA,6.2,158,25.6,74.96,426.578,1,1,1.9,3,20.0,0.329,12.1,75.7,-80.8,-11.6,-54.6,42,5,440,Band 3 - 1800,11.8,24,20.0 (256-QAM),0.246,26.51,1.2,5.9,61.449800,23.859313,,0,0.268,454.794,9.9,0
2025-02-05 10:35:39.266,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.2,-10.5,22.3,52/0,NSA,6.2,158,25.6,74.96,426.578,1,1,1.9,3,20.0,0.329,12.1,75.7,-80.8,-11.6,-54.6,42,5,440,Band 3 - 1800,11.8,24,20.0 (256-QAM),0.246,26.51,1.2,5.9,61.449800,23.859313,,0,0.268,454.794,9.9,0
2025-02-05 10:35:39.284,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.2,-10.5,22.3,52/0,NSA,6.2,158,25.6,74.96,426.578,1,1,0.0,3,19.0,0.29,8.8,78.3,-80.8,-11.6,-54.6,42,5,440,Band 3 - 1800,11.8,24,20.0 (256-QAM),0.246,26.51,1.2,5.9,61.449800,23.859313,,0,0.268,454.794,9.9,0
2025-02-05 10:35:39.284,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.2,-10.5,22.3,52/0,NSA,6.2,158,25.6,74.96,426.578,1,1,0.0,3,19.0,0.29,8.8,78.3,-80.2,-11.5,-54.1,42,5,440,Band 3 - 1800,11.8,24,20.0 (256-QAM),0.246,26.51,1.2,5.9,61.449800,23.859313,,0,0.268,454.794,8.7,0
2025-02-05 10:35:39.389,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.2,-10.5,22.3,52/0,NSA,6.2,158,25.6,74.96,426.578,1,1,0.0,3,19.0,0.29,8.8,78.3,-80.2,-11.5,-54.1,42,5,440,Band 3 - 1800,10.2,24,18.2 (64-QAM),0.246,24.43,1.2,5.9,61.449800,23.859313,,0,0.268,454.794,8.7,0
2025-02-05 10:35:39.439,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.2,-10.5,22.3,52/0,NSA,6.2,158,25.6,74.96,426.578,1,1,0.0,3,19.0,0.29,8.8,78.3,-80.2,-11.5,-54.1,42,5,440,Band 3 - 1800,10.2,24,18.2 (64-QAM),0.246,24.43,2.4,4.9,61.449800,23.859313,,0,0.268,454.794,8.7,0
2025-02-05 10:35:39.472,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.2,-10.5,22.3,52/0,NSA,5.2,158,25.5,74.86,429.937,1,1,0.0,3,19.0,0.29,8.8,78.3,-80.2,-11.5,-54.1,42,5,440,Band 3 - 1800,10.2,24,18.2 (64-QAM),0.246,24.43,2.4,4.9,61.449800,23.859313,,0,0.268,454.794,8.7,0
2025-02-05 10:35:39.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.2,-10.5,22.3,52/0,NSA,5.2,158,25.5,74.86,429.937,1,1,0.0,3,19.0,0.29,8.8,78.3,-80.2,-11.5,-54.1,42,5,440,Band 3 - 1800,10.2,24,18.2 (64-QAM),0.246,24.43,2.4,4.9,61.449800,23.859313,,0,0.335,454.794,8.7,0
2025-02-05 10:35:39.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.2,-10.5,22.3,52/0,NSA,5.2,158,25.5,74.86,429.937,1,1,0.0,3,19.0,0.29,8.8,78.3,-80.2,-11.5,-54.1,42,5,440,Band 3 - 1800,10.2,24,18.2 (64-QAM),0.246,24.43,2.4,4.9,61.449800,23.859313,,0,0.335,444.39,8.7,0
2025-02-05 10:35:39.746,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.4,-10.4,24.0,52/0,NSA,5.2,158,25.5,74.86,429.937,1,1,0.0,3,19.0,0.29,8.8,78.3,-80.2,-11.5,-54.1,42,5,440,Band 3 - 1800,10.2,24,18.2 (64-QAM),0.246,24.43,2.4,4.9,61.449800,23.859313,,0,0.335,444.39,8.7,0
2025-02-05 10:35:39.764,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.4,-10.4,24.0,52/0,NSA,5.2,158,25.5,74.86,429.937,1,1,0.0,3,19.0,0.29,8.8,78.3,-80.2,-11.5,-54.1,42,5,440,Band 3 - 1800,10.2,24,18.2 (64-QAM),0.246,24.43,2.4,4.9,61.449804,23.859316,,0,0.335,444.39,8.7,0
2025-02-05 10:35:39.784,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.4,-10.4,24.0,52/0,NSA,5.2,158,25.5,74.86,429.937,1,1,0.0,3,19.0,0.303,3.6,75.5,-80.2,-11.5,-54.1,42,5,440,Band 3 - 1800,10.2,24,18.2 (64-QAM),0.246,24.43,2.4,4.9,61.449804,23.859316,,0,0.335,444.39,8.7,0
2025-02-05 10:35:39.784,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.4,-10.4,24.0,52/0,NSA,5.2,158,25.5,74.86,429.937,1,1,0.0,3,19.0,0.303,3.6,75.5,-81.8,-11.3,-55.9,42,5,440,Band 3 - 1800,10.2,24,18.2 (64-QAM),0.246,24.43,2.4,4.9,61.449804,23.859316,,0,0.335,444.39,10.2,0
